Pclass,Age,SibSp,Parch,Fare,FamilySize,TicketGroup,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilyCategory_Large,FamilyCategory_Small,AgeGroup_Teenager,AgeGroup_Adult,AgeGroup_Elderly
1,0.5754078101143936,0.481287771858981,-0.444999501816175,0.38318349953756076,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.9869836259562007,-0.47908676070718687,-0.444999501816175,-0.46526642854758693,-0.5583460543187373,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,0.8878069695824834,-0.5583460543187373,-0.05710824930139227,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.12901025695136667,-0.47908676070718687,1.8665256881734007,-0.34869840696720983,0.7050506355744817,0.5049571517175739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.3917868884054981,0.481287771858981,-0.444999501816175,-0.33701666364915833,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.5129581800249743,-0.5583460543187373,-0.6191736503203585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.42112057532331215,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,-0.7637848493746872,0.481287771858981,0.7107630931786129,0.06706879703815516,0.7050506355744817,1.0670225527365402,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.16858811182398462,-0.47908676070718687,-0.444999501816175,-0.49273843960455366,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-1.5077807713130655,1.4416623044251486,1.8665256881734007,0.02114999468732407,1.9684473254677004,1.6290879537555065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0.5382080140174748,-0.47908676070718687,1.8665256881734007,-0.14077420307613292,0.7050506355744817,0.5049571517175739,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2,0.9474057710835827,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1.6170021008281232,-0.47908676070718687,-0.444999501816175,-0.4013029869403219,-0.5583460543187373,-0.6191736503203585,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.5405860727931737,0.481287771858981,-0.444999501816175,0.6441956392159689,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,1.9518002657003934,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.835806382792826,-0.47908676070718687,1.8665256881734007,-0.3631178776169992,0.7050506355744817,0.5049571517175739,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.5020826742050406,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.6170021008281232,-0.47908676070718687,0.7107630931786129,0.5432554778209294,0.07335229062787217,-0.05710824930139227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.9869836259562007,-0.47908676070718687,-0.444999501816175,-0.4939468291401018,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4759814602371998,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-1.7309795478945789,7.203909499822155,1.8665256881734007,0.7012316252938433,5.758637395147358,5.001480359869304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,1.0962049554712583,-0.47908676070718687,0.7107630931786129,-0.3321831055069656,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2,0.7986065866959071,-0.47908676070718687,-0.444999501816175,-0.3389500869060355,-0.5583460543187373,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4931405916419841,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.9125840337623629,-0.47908676070718687,-0.444999501816175,-0.4759814602371998,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,-2.102977508863768,3.3624113695574844,0.7107630931786129,0.12386310520891992,2.6001456704143098,2.753218755793439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,-1.5077807713130655,-0.47908676070718687,1.8665256881734007,-0.24662912639015405,0.7050506355744817,0.5049571517175739,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1.1706045476650961,-0.47908676070718687,0.7107630931786129,0.4199185414182256,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,1.1706045476650961,0.481287771858981,4.178050878162977,-0.10403916119546806,2.6001456704143098,2.191153354774473,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0.9102059749866638,-0.47908676070718687,-0.444999501816175,-0.14222427051879072,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.0941885196301468,-0.47908676070718687,-0.444999501816175,0.4488386864945933,-0.5583460543187373,3.3152841568124054,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2.3609980227665015,-0.47908676070718687,-0.444999501816175,0.004232541189649462,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,-1.8797787322822546,3.3624113695574844,0.7107630931786129,-0.08035472629872359,2.6001456704143098,2.191153354774473,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,-2.102977508863768,0.481287771858981,0.7107630931786129,-0.4282104384062805,0.7050506355744817,0.5049571517175739,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,-0.6149856649870116,-0.47908676070718687,-0.444999501816175,-0.4902404567566684,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.9890000617973123,-0.47908676070718687,-0.444999501816175,-0.049984513779698155,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.838184441568525,0.481287771858981,0.7107630931786129,-0.4916093204225374,0.7050506355744817,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,-1.7309795478945789,2.4020368369913165,0.7107630931786129,-0.15108514930505848,1.9684473254677004,1.6290879537555065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1.5426025086342854,-0.47908676070718687,-0.444999501816175,-0.08833009723334165,-0.5583460543187373,-0.6191736503203585,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.5010082179205558,-0.47908676070718687,-0.444999501816175,-0.6434642498641785,-0.5583460543187373,1.0670225527365402,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.838184441568525,7.203909499822155,1.8665256881734007,0.7012316252938433,5.758637395147358,5.001480359869304,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.35248404970417513,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-1.5077807713130655,3.3624113695574844,1.8665256881734007,-0.036611025111879254,3.2318440153609194,2.753218755793439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,-2.102977508863768,1.4416623044251486,0.7107630931786129,0.11057082031788987,1.3367489805210908,1.0670225527365402,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,-1.8797787322822546,-0.47908676070718687,1.8665256881734007,-0.21762777753699758,0.7050506355744817,0.5049571517175739,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.9102059749866638,-0.47908676070718687,-0.444999501816175,0.3232473785743707,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0.12901025695136667,0.481287771858981,-0.444999501816175,-0.3437836450482282,0.07335229062787217,-0.05710824930139227,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1.1706045476650961,-0.47908676070718687,-0.444999501816175,-0.13014037516330884,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.7986065866959071,0.481287771858981,0.7107630931786129,-0.3437836450482282,0.7050506355744817,-0.05710824930139227,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,0.5010082179205558,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.20340984914520452,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.7637848493746872,0.481287771858981,-0.444999501816175,-0.4916093204225374,0.07335229062787217,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2,-1.9541783244760924,0.481287771858981,0.7107630931786129,-0.14077420307613292,0.7050506355744817,0.5049571517175739,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1.0962049554712583,-0.47908676070718687,-0.444999501816175,-0.10750385567179178,-0.5583460543187373,-0.6191736503203585,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2.1377992461849877,-0.47908676070718687,-0.444999501816175,2.189402973498201,-0.5583460543187373,0.5049571517175739,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.9474057710835827,-0.47908676070718687,0.7107630931786129,-0.4809754925097134,0.07335229062787217,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.0941885196301468,-0.47908676070718687,-0.444999501816175,-0.4597890404608541,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,7.203909499822155,1.8665256881734007,0.7012316252938433,5.758637395147358,5.001480359869304,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3,0.35220903353288013,-0.47908676070718687,-0.444999501816175,-0.5178729419439559,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1.2078043437620152,-0.47908676070718687,-0.444999501816175,-0.5037744195548081,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,-2.02857791666993,-0.47908676070718687,0.7107630931786129,-0.44117984161341206,0.07335229062787217,-0.05710824930139227,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,0.20340984914520452,0.481287771858981,-0.444999501816175,-0.33701666364915833,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.2802223554783936,-0.5583460543187373,-0.05710824930139227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.9869836259562007,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.7986065866959071,-0.47908676070718687,-0.444999501816175,-0.04410304023227799,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,-0.507157910254343,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.426608625726718,-0.47908676070718687,-0.444999501816175,-0.23744536591998783,-0.5583460543187373,-0.05710824930139227,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.5032910637405889,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,0.481287771858981,-0.444999501816175,-0.49362394745620336,0.07335229062787217,-0.6191736503203585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,0.12901025695136667,0.481287771858981,-0.444999501816175,1.5466209443633547,0.07335229062787217,0.5049571517175739,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3,-0.16858811182398462,-0.47908676070718687,-0.444999501816175,-0.4902404567566684,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.9474057710835827,0.481287771858981,-0.444999501816175,-0.12143997050736192,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,0.20340984914520452,-0.47908676070718687,-0.444999501816175,0.8315772210027268,-0.5583460543187373,-0.05710824930139227,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.44045480789208313,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.9869836259562007,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,-0.16858811182398462,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1.6170021008281232,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.6498074023082314,0.481287771858981,-0.444999501816175,1.09661668132521,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.46268917534616977,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.44045480789208313,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.6521854610839305,-0.47908676070718687,-0.444999501816175,-0.5032910637405889,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,-0.838184441568525,2.4020368369913165,0.7107630931786129,-0.15108514930505848,1.9684473254677004,1.6290879537555065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0.426608625726718,0.481287771858981,-0.444999501816175,0.9704608138139792,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.019788927436308962,-0.47908676070718687,-0.444999501816175,-0.4931405916419841,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2.212198838378826,-0.47908676070718687,-0.444999501816175,-0.3824521101857702,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-1.8053791400884167,3.3624113695574844,1.8665256881734007,-0.036611025111879254,3.2318440153609194,2.753218755793439,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,-0.44045480789208313,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.49749079396995755,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,1.0962049554712583,0.481287771858981,-0.444999501816175,-0.14077420307613292,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2,-1.5821803635069032,-0.47908676070718687,1.8665256881734007,-0.13594064493394017,0.7050506355744817,0.5049571517175739,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.44045480789208313,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.27780944133904234,-0.47908676070718687,-0.444999501816175,-0.4061365450825147,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.838184441568525,0.481287771858981,-0.444999501816175,-0.3640033854686489,0.07335229062787217,-0.05710824930139227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,-0.838184441568525,0.481287771858981,-0.444999501816175,-0.3437836450482282,0.07335229062787217,-0.05710824930139227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,-0.019788927436308962,-0.47908676070718687,-0.444999501816175,-0.44045480789208313,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.5057078428116852,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.5037744195548081,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.0962049554712583,1.4416623044251486,-0.444999501816175,1.09661668132521,0.7050506355744817,0.5049571517175739,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.3173872962116603,-0.47908676070718687,-0.444999501816175,-0.4931405916419841,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.3917868884054981,-0.47908676070718687,1.8665256881734007,-0.3631178776169992,0.7050506355744817,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,0.5754078101143936,0.481287771858981,0.7107630931786129,0.37263087540152556,0.7050506355744817,-0.05710824930139227,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2,1.8402008774096366,0.481287771858981,-0.444999501816175,-0.14077420307613292,0.07335229062787217,-0.05710824930139227,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.5032910637405889,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.019788927436308962,0.481287771858981,0.7107630931786129,-0.44117984161341206,0.7050506355744817,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,2.4353976149603396,-0.47908676070718687,-0.444999501816175,-0.13014037516330884,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0.05461066475752886,0.481287771858981,-0.444999501816175,-0.3321831055069656,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,0.873006178889745,-0.47908676070718687,1.8665256881734007,-0.252671074067895,0.7050506355744817,0.5049571517175739,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.019788927436308962,-0.47908676070718687,1.8665256881734007,-0.34869840696720983,0.7050506355744817,0.5049571517175739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1.1706045476650961,-0.47908676070718687,-0.444999501816175,0.8878069695824834,-0.5583460543187373,-0.05710824930139227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.05461066475752886,-0.47908676070718687,-0.444999501816175,1.0289468673345115,-0.5583460543187373,0.5049571517175739,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.426608625726718,-0.47908676070718687,-0.444999501816175,9.262027654708204,-0.5583460543187373,1.0670225527365402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1.5426025086342854,-0.47908676070718687,0.7107630931786129,-0.14077420307613292,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-1.9541783244760924,3.3624113695574844,1.8665256881734007,-0.036611025111879254,3.2318440153609194,2.753218755793439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1.691401693021961,0.481287771858981,0.7107630931786129,0.8965073742384304,0.7050506355744817,0.5049571517175739,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0.7986065866959071,-0.47908676070718687,-0.444999501816175,-0.6434642498641785,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,0.5010082179205558,-0.47908676070718687,-0.444999501816175,-0.44045480789208313,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.9869836259562007,3.3624113695574844,0.7107630931786129,0.12386310520891992,2.6001456704143098,2.753218755793439,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3,-0.3173872962116603,0.481287771858981,-0.444999501816175,-0.4931405916419841,0.07335229062787217,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,2.1377992461849877,-0.47908676070718687,0.7107630931786129,2.3236154157208384,0.07335229062787217,0.5049571517175739,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0.426608625726718,-0.47908676070718687,-0.444999501816175,1.9789015164057067,-0.5583460543187373,1.0670225527365402,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.9102059749866638,-0.47908676070718687,-0.444999501816175,-0.04410304023227799,-0.5583460543187373,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.3173872962116603,-0.47908676070718687,-0.444999501816175,-0.6434642498641785,-0.5583460543187373,1.0670225527365402,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.873006178889745,-0.47908676070718687,0.7107630931786129,-0.2664467147731443,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,0.5754078101143936,-0.47908676070718687,0.7107630931786129,-0.06923754257168029,0.07335229062787217,-0.6191736503203585,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,2.509797207154177,0.481287771858981,-0.444999501816175,0.8637996530018404,0.07335229062787217,0.5049571517175739,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
